Title,Description,Price,Rating,Review
"(Refurbished) SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 6.7 inch Full HD+ Display, 108MP Rear Camera | 32MP Front Camera, 6000 mAh Battery, Octa Core Processor, Seller warranty of 1 Year","₹18,799",3.6,0 Reviews
"Apple iPhone XS Max (Space Grey, 512 GB)","512 GB ROM, 16.51 cm (6.5 inch) Super Retina HD Display, 12MP + 12MP | 7MP Front Camera, A12 Bionic Chip Processor, 1 Year Limited Warranty for Products and Accessories","₹1,44,900",4.6,146 Reviews
"Apple iPhone 6 (Gold, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹62,500",4.4,"16,101 Reviews"
"Apple iPhone XS Max (Space Grey, 256 GB)","256 GB ROM, 16.51 cm (6.5 inch) Super Retina HD Display, 12MP + 12MP | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,24,900",4.6,146 Reviews
"Apple iPhone 6 (Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹49,999",4.4,"16,101 Reviews"
"Apple iPhone XS Max (Gold, 512 GB)","512 GB ROM, 16.51 cm (6.5 inch) Super Retina HD Display, 12MP + 12MP | 7MP Front Camera, A12 Bionic Chip Processor, 1 Year Limited Warranty for Products and Accessories","₹1,44,900",4.6,146 Reviews
"Apple iPhone 6s (Space Grey, 16 GB)","16 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹62,000",4.5,"9,163 Reviews"
"Apple iPhone XR ((PRODUCT)RED, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"Apple iPhone XS Max (Gold, 64 GB)","64 GB ROM, 16.51 cm (6.5 inch) Super Retina HD Display, 12MP + 12MP | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 Year Limited Warranty for Products and Accessories","₹1,09,900",4.6,146 Reviews
"Apple iPhone 7 Plus (Jet Black, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",4.5,"2,974 Reviews"
"Apple iPhone 8 (Space Grey, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹39,900",4.5,801 Reviews
"Apple iPhone 6s Plus (Space Grey, 16 GB)","16 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, Apple A9 64-bit processor and Embedded M9 Motion Co-processor, Brand Warranty of 1 Year","₹72,000",4.4,"2,356 Reviews"
"Apple iPhone 7 Plus (Black, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",4.5,"2,974 Reviews"
"Apple iPhone SE 3rd Gen (Midnight, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹62,600",4.4,139 Reviews
"Apple iPhone XR ((PRODUCT)RED, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone XR ((PRODUCT)RED, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,900",4.6,"8,479 Reviews"
"Apple iPhone 11 Pro (Space Grey, 512 GB)","512 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,40,300",4.6,620 Reviews
"Apple iPhone 6s (Rose Gold, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹72,000",4.5,"9,163 Reviews"
"Apple iPhone 6 Plus (Gold, 64 GB)","64 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹71,500",4.5,197 Reviews
"Apple iPhone 11 Pro Max (Space Grey, 256 GB)","256 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,31,900",4.7,98 Reviews
"Apple iPhone XR ((PRODUCT)RED, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Face ID for Secure Authentication, Fast-charge Capable, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 11 Pro (Space Grey, 256 GB)","256 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,21,300",4.6,620 Reviews
"Apple iPhone 11 Pro (Space Grey, 64 GB)","64 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,06,600",4.6,620 Reviews
"Apple iPhone 6s (Rose Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹55,999",4.5,"9,163 Reviews"
"Apple iPhone 6s (Rose Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹55,999",4.5,"9,163 Reviews"
"Apple iPhone 7 Plus (Rose Gold, 128 GB)","128 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹42,900",4.5,"2,974 Reviews"
"Apple iPhone 6s (Gold, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹49,999",4.5,"9,163 Reviews"
"Apple iPhone 6s Plus (Gold, 16 GB)","16 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹49,999",4.4,"2,356 Reviews"
"Apple iPhone 6s Plus (Rose Gold, 16 GB)","16 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹49,999",4.4,"2,356 Reviews"
"Apple iPhone 6s Plus (Rose Gold, 128 GB)","128 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹70,000",4.4,"2,356 Reviews"
"Apple iPhone 7 Plus (Rose Gold, 32 GB)","32 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹37,900",4.5,"2,974 Reviews"
"Apple iPhone SE 3rd Gen (Midnight, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹62,600",4.4,139 Reviews
"Apple iPhone SE (Red, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹54,900",4.5,"11,990 Reviews"
"Apple iPhone 7 Plus (Black, 128 GB)","128 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹42,900",4.5,"2,974 Reviews"
"Apple iPhone 7 Plus (Black, 32 GB)","32 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹37,900",4.5,"2,974 Reviews"
"Apple iPhone 6s Plus (Space Grey, 64 GB)","64 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹59,999",4.4,"2,356 Reviews"
"Apple iPhone 6s Plus (Space Grey, 128 GB)","128 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹92,000",4.4,"2,356 Reviews"
"Apple iPhone 6 (Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹30,780",4.4,"16,101 Reviews"
"Apple iPhone SE (Red, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹39,900",4.5,"11,990 Reviews"
"Apple iPhone 7 Plus (Jet Black, 128 GB)","128 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹42,900",4.5,"2,974 Reviews"
"Apple iPhone 6s (Space Grey, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 64-bit processor and Embedded M9 Motion Co-processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹29,900",4.5,"9,163 Reviews"
"Apple iPhone 6 Plus (Gold, 128 GB)","128 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹80,500",4.7,4 Reviews
"Apple iPhone 6s (Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹55,999",4.5,"9,163 Reviews"
"Apple iPhone 6 (Space Grey, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A8 64-bit processor and M8 Motion Co-processor, Brand Warranty of 1 Year","₹30,780",4.4,"16,101 Reviews"
"(Refurbished) Infinix Note 12 Pro 5G (Force Black, 128 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 17.02 cm Full HD+ AMOLED Display, 108MP Rear Camera | 16MP Front Camera, 5000 mAh Battery, Mediatek Dimensity 810 5G Processor, Seller warranty of 1 Year","₹12,799",2.4,1 Reviews
"Apple iPhone 11 (White, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Liquid Retina HD Display, 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹48,900",4.6,"11,402 Reviews"
"(Refurbished) OnePlus 11R 5G (Galactic Silver, 128 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 128 GB ROM |, 6.7 inch Display, 50MP Rear Camera, 5000 mAh Battery, Seller warranty of 1 Year","₹23,999",2.8,1 Reviews
